ADDRESS,PRICE
"5 Darvel Close, Kinross",520000
"5 Davey Road, Mundijong",392500
"5 Davies Street, Northbridge",1310000
"5 Daylesford Elbow, Jane Brook",505000
"5 Daytona Road, Yanchep",539500
"5 Deakin Court, Kelmscott",325000
"5 Deerfield Place, Iluka",1000000
"5 Delphi Way, Aveley",292000
"5 Descanso Loop, Aubin Grove",460000
"5 Desert Ash Place, Helena Valley",640000
"5 Dion Place, Coolbellup",470000
"5 Diploma Rise, Marangaroo",570000
"5 Disney Street, Brentwood",735000
"5 Dobell Street, Huntingdale",350000
"5 Dobson Court, Safety Bay",450000
"5 Dolan Street, Willagee",565000
"5 Domain Court, Greenmount",508000
"5 Donabate Road, Ridgewood",403000
"5 Donavon Rise, Murdoch",880000
"5 Doonan Road, Nedlands",1525000
"5 Doongalla Road, Attadale",1999990
"5 Dorandal Court, Alexander Heights",460000
"5 Doyle Court, Greenwood",410000
"5 Drummore Way, Bertram",390000
"5 Dryandra Drive, Mirrabooka",402500
"5 Drysdale Street, Innaloo",505000
"5 Du Maurier Road, North Lake",500000
"5 Duart Road, Trigg",1150000
"5 Dumbarton Crescent, Menora",1500000
"5 Duncan Lane, Willagee",522500
"5 Duncan Place, Mahogany Creek",512500
"5 Duncombe Grove, Quinns Rocks",335000
"5 Dundas Road, Inglewood",1025000
"5 Dunster Way, Orelia",350000
"5 Durnsford Way, Camillo",350000
"5 Durs Place, Clarkson",434000
"5 Dwyer Street, Karrinyup",1080000
"5 Eadie Court, Jandakot",485000
"5 Earl Court, Calista",330000
"5 Ecru Court, Southern River",600000
"5 Edmonton Road, Canning Vale",595000
"5 Einstein Way, Tapping",500000
"5 Elbe Court, Beechboro",310000
"5 Eldridge Grove, Cannington",350000
"5 Ellis Court, Medina",193500
"5 Elmton Court, Duncraig",865000
"5 Elmwood Avenue, Woodlands",1190000
"5 Elswick Street, Safety Bay",415000
"5 Elton Way, Ashby",455000
"5 Empire Road, Carmel",460000
"5 Enlie Lane, Warnbro",322000
"5 Erica Court, Greenwood",525000
"5 Erina Way, Ridgewood",475000
"5 Esdale Lane, Hillarys",1235000
"5 Ethel Street, Guildford",900000
"5 Eton Court, Bentley",485000
"5 Eucla Mews, Stratton",377500
"5 Evandale Street, Floreat",935000
"5 Evans Street, Shenton Park",1680000
"5 Evelyn Road, Claremont",1365000
"5 Eyrean Way, Gwelup",960000
"5 Fairford Way, Quinns Rocks",670000
"5 Falcon Avenue, Churchlands",1328000
"5 Falke Court, Atwell",472000
"5 Faro Way, Mindarie",630000
"5 Featherstone Road, Orelia",355000
"5 Federation Drive, Singleton",475000
"5 Felgate Place, Warwick",705000
"5 Fern Street, Swanbourne",1900000
"5 Ferndale Corner, Mindarie",840000
"5 Ferntree Close, Thornlie",510000
"5 Finch Mews, Serpentine",570000
"5 Finchaven Street, Kensington",875000
"5 Findlay Road, Leeming",732000
"5 Finn Court, Singleton",615000
"5 Fintry Close, Kinross",465000
"5 First Avenue, Woodbridge",730000
"5 Firth Court, Duncraig",530000
"5 Fisher Street, Forrestdale",439000
"5 Flanders Court, Greenmount",640000
"5 Flinds Place, Lynwood",427000
"5 Florida Drive, Landsdale",437000
"5 Fogliani Loop, Sinagra",370000
"5 Fontina Road, Spearwood",660000
"5 Forestville Court, Kallaroo",1310000
"5 Formby Way, Bull Creek",747000
"5 Forrest Road, Padbury",460000
"5 Fourth Avenue, Bassendean",475000
"5 Fox Close, Waikiki",249000
"5 Foxton Way, Butler",470000
"5 Fran Court, Merriwa",339000
"5 Frederic Street, Koongamia",320000
"5 Freeman Way, Marmion",865000
"5 FROME WAY, Cooloongup",220000
"5 Gabell Way, Koondoola",430000
"5 Gaffin Way, Kwinana Town Centre",264000
"5 Gairloch Street, Applecross",1905500
"5 Galileo Avenue, Tapping",469000
"5 Gallop Street, Hilton",575000
"5 Galway Place, Jane Brook",242500
"5 Gannon Glen, Mundaring",665000
"5 Garden Street, Cannington",430000
"5 Gardiner Heights, Kinross",518500
"5 Garnsworthy Grove, Stratton",308920
"5 Garrut Way, Caversham",580000
"5 Gaunt Street, Eden Hill",355000
"5 Gear Court, Middle Swan",360000
"5 Gemina Avenue, Wattle Grove",430000
"5 Geneva Heights, Hocking",630000
"5 Gibb Crescent, Westminster",335000
"5 Gibson Street, Langford",440000
"5 Gifford Mews, Currambine",555000
"5 Gilba Close, Hillman",338000
"5 Gillespie Court, Lockridge",342000
"5 Gillett Drive, Kardinya",639000
"5 Girraween Street, Armadale",279000
"5 Glacier Way, Jandakot",600000
"5 Glasnevin Court, Waterford",1227500
"5 Glasson Way, Darch",575000
"5 Glen Ross Chase, Jane Brook",545000
"5 Glencraig Crescent, Kinross",500000
"5 Glenn Avenue, Mosman Park",1740000
"5 Glespin Cove, Kinross",535000
"5 Glory Court, Karrinyup",913000
"5 Godetia Gardens, Mount Claremont",1103888
"5 Goldfinch Loop, Woodvale",605000
"5 Goldina Approach, Darch",555000
"5 Goline Court, Hillman",295000
"5 Gorman Place, Calista",350000
"5 Gosford Meander, Ashby",525000
"5 Gracetown Drive, Dianella",1075000
"5 Graphic Court, Beldon",580000
"5 Gratwick Way, Koondoola",345000
"5 Gray Court, Mahogany Creek",555000
"5 Gray Street, Shenton Park",805000
"5 Greenpark Road, Alexander Heights",487500
"5 Gregory Street, Wembley",1115000
"5 Grenville Street, Tuart Hill",430000
"5 Greygum Rise, Kenwick",422500
"5 Gribble Road, Bull Creek",750000
"5 Grover Way, Medina",240500
"5 Gullane Court, Currambine",700000
"5 Gum Grove, Guildford",840000
"5 Gunby Link, The Vines",600000
"5 Gurnard Road, Ferndale",147000
"5 Guy Place, Melville",930000
"5 Hackett Street, Bellevue",399990
"5 Hagart Way, Lockridge",373000
"5 Halcyon Way, Churchlands",1567000
"5 Harburn Court, Lockridge",385000
"5 Harmony Parade, Singleton",475000
"5 Harray Street, Hamersley",590000
"5 Harrier Way, Beldon",470000
"5 Harvey Street, Mosman Park",1450000
"5 Hasper Place, Marmion",1470000
"5 Hastie Close, Brookdale",330000
"5 Hatfield Way, Booragoon",915000
"5 Haven Way, Atwell",528000
"5 Hawick Court, Warwick",445000
"5 Haydock Lane, Henley Brook",450000
"5 Hayfield Road, Southern River",560000
"5 Haynes Road, Sorrento",842000
"5 Healey Place, Gooseberry Hill",770000
"5 Henley Park Rise, Pearsall",578000
"5 Hester Street, Langford",370000
"5 Highclere Boulevard, Marangaroo",408500
"5 Highman Street, South Guildford",400000
"5 Hill Place, Attadale",1560000
"5 Hillwater Promenade, Bennett Springs",475000
"5 Hirundo Bend, Tapping",500000
"5 Hirundo Place, Waterford",569900
"5 Hodge Court, Marmion",848000
"5 Hollypea Close, Churchlands",1575000
"5 Holmfirth Street, Menora",850000
"5 Hope Avenue, Salter Point",1750000
"5 Hope Road, Ardross",1510000
"5 Horsham Crescent, Harrisdale",850000
"5 Hotchkiss Close, Thornlie",360000
"5 Hovea Crescent, City Beach",1410000
"5 Hudleston Rise, Alexander Heights",425000
"5 Hull Court, Waikiki",535000
"5 Huntingdon Mews, Ballajura",420000
"5 Hurstford Close, Peppermint Grove",1950000
"5 Huxham Glen, Mount Helena",475000
"5 Hydrangea Place, Alexander Heights",425000
"5 Iceberg Way, Darch",462500
"5 Illyarrie Way, Jane Brook",480000
"5 Irene Place, Beldon",467000
"5 Isaac Street, Hammond Park",650000
"5 Isabella Crescent, Manning",770000
"5 Itar Court, Marangaroo",325000
"5 Ivanhoe Way, Camillo",310000
"5 Jacolite Street, Darch",595000
"5 Jade Street, Mount Richon",426000
"5 Janet Street, Hazelmere",390000
"5 Japonica Way, Murdoch",720000
"5 Jaraba Avenue, Gooseberry Hill",845000
"5 Jardine Pass, Bertram",455000
"5 Jeavons Place, South Lake",465000
"5 Jefferies Way, Leeming",602000
"5 Jenkins Lane, Langford",499000
"5 Jinda Road, Koongamia",292000
"5 Jindabyne Street, Hilbert",399000
"5 Jingella Mews, Viveash",603000
"5 Jinkins Way, Madeley",585000
"5 Jitti Court, South Guildford",475000
"5 Johanson Promenade, Murdoch",780000
"5 John Street, Northbridge",608000
"5 Johnson Close, Winthrop",910000
"5 Johnsonia Bend, Hammond Park",580000
"5 Jordan Place, Wattle Grove",547000
"5 Jordan Street, Haynes",210000
"5 Josip Gaspar Close, Spearwood",685000
"5 Jull Mews, Jane Brook",520000
"5 Juno Place, Coolbellup",475000
"5 Jutland Rise, Ocean Reef",770000
"5 Jutland Way, The Vines",435000
"5 Kail Place, Bertram",365000
"5 Kalkite Close, Ballajura",345000
"5 Kangaroo Entrance, Stratton",235000
"5 Karda Way, Bertram",428000
"5 Kardan Circuit, Karawara",715000
"5 Karon Road, Iluka",1170000
"5 Karralea Way, Pearsall",567500
"5 Karrivale Court, Pearsall",632500
"5 Katrine Crescent, Joondalup",685000
"5 Keane Street, Lesmurdie",760000
"5 Keel Place, North Fremantle",1050000
"5 Keightly Corner, Jane Brook",520000
"5 Kemp Court, Helena Valley",785000
"5 Kennedy Street, Melville",950000
"5 Kennedya Road, Walliston",233000
"5 Kestrel Circle, Brookdale",345000
"5 Keswick Way, Waikiki",540000
"5 Kianga Crescent, Burns Beach",950000
"5 Kiev Place, Dayton",470000
"5 Kildare Place, Beldon",545000
"5 Kilima Close, Stoneville",485000
"5 Killaloe Place, Waterford",1120000
"5 King Street, Coogee",800000
"5 Kinvara Way, Ridgewood",390000
"5 Kirribilli Court, Kallaroo",950000
"5 Kite Court, High Wycombe",335000
"5 Klein Court, Winthrop",880000
"5 Koolgoo Way, Koongamia",345000
"5 Korara Close, Ocean Reef",670000
"5 Kruseana Grove, Roleystone",575000
"5 Kulana Way, Carramar",440000
"5 KULLAROO COURT, Hillman",313000
"5 Kurrajong Way, Camillo",235000
"5 Kurrawa Way, Iluka",987500
"5 Kybo Place, Ballajura",365000
"5 La Mirada Avenue, Clarkson",418000
"5 Lachlan Way, Bibra Lake",580000
"5 Lagonda Drive, Gwelup",725000
"5 Laigo Way, Hammond Park",550000
"5 Lakeside Road, Churchlands",1565000
"5 Lambertia Crescent, High Wycombe",480000
"5 Lamperd Mews, Murdoch",770000
"5 Lancely Way, Mirrabooka",480000
"5 Langridge Crescent, Orelia",245000
"5 Lantern Way, Clarkson",400000
"5 Larissa Court, Ballajura",360000
"5 Latiano Green, Secret Harbour",515000
"5 Lautrec Loop, Ashby",346500
"5 Laverick Street, Haynes",185000
"5 Le Grand Gardens, Marangaroo",420000
"5 le Souef Street, Maddington",425000
"5 Leach Street, Marmion",1700000
"5 Leasham Court, Medina",390000
"5 Leatherwood RIse, South Lake",535000
"5 Leawood Crescent, Boya",680000
"5 Lee Place, Noranda",710000
"5 Leicester Street, Leederville",835000
"5 Leiden Place, Forrestfield",420000
"5 Leigh Place, Girrawheen",285000
"5 Lemon Street, Wilson",511600
"5 Liddington Court, Gwelup",1100000
"5 Limerick Place, Waterford",880000
"5 Limpet Court, Mullaloo",685000
"5 Lindley Street, Embleton",490000
"5 Linwood Close, Tapping",512000
"5 Liriope Parkway, Sinagra",540000
"5 Little River Cove, Jane Brook",510000
"5 Liverpool Street, Shoalwater",830000
"5 Lockeport Approach, Madeley",635000
"5 Lockwood Court, Bicton",530000
"5 Lombardy Crescent, Caversham",370000
"5 Lombardy Street, Woodlands",1375000
"5 Lords Court, Madeley",705000
"5 Louisa Street, South Fremantle",1255000
"5 Ludgate Way, Gwelup",980000
"5 Lundy Cove, Kiara",472500
"5 Madden Way, Brentwood",620000
"5 Malibu Entrance, Iluka",819500
"5 Mannaw Place, Hillman",300000
"5 Manning Avenue, Gosnells",250000
"5 Margaret Street, Ashfield",414000
"5 Marich Cove, Atwell",555000
"5 Markaling Close, Hillman",352500
"5 Maroonah Road, Golden Bay",365000
"5 Marquis Street, Mount Helena",430000
"5 Marra Lane, Quinns Rocks",399000
"5 Marshall Way, Samson",644000
"5 Marvell Avenue, Spearwood",443000
"5 Mary Street, Watermans Bay",1900000
"5 Masters Place, Marangaroo",410000
"5 Matisse Street, Ashby",510000
"5 Matuka Mews, Maida Vale",510000
"5 Maydwell Way, Calista",312000
"5 McCombe Avenue, Samson",570000
"5 McCowan Street, Kenwick",420000
"5 Mcdermott Road, Kwinana Town Centre",161977
"5 McNeil Grove, Jarrahdale",460000
"5 McPherson Street, Menora",1445000
"5 Meadowbank Terrace, South Lake",462000
"5 Meelah Road, City Beach",1575000
"5 Meelah Way, Koongamia",130000
"5 Meelup Way, Ridgewood",355000
"5 Meenaar Crescent, Coolbinia",917500
"5 Meere Lane, Clarkson",335000
"5 Melita Mews, Ballajura",370000
"5 Mercer Road, Riverton",775000
"5 Meredith Way, Koondoola",440000
"5 Merida Turn, Seville Grove",405000
"5 Merlin Close, Camillo",275000
"5 Mermaid Terrace, Singleton",655000
"5 Mermaid Way, Heathridge",585000
"5 Miami Link, Langford",501500
"5 Mignonette Street, North Perth",860000
"5 Mileti Road, Lesmurdie",480000
"5 Milford Green, Mindarie",625000
"5 Millcroft Elbow, Jandakot",500000
"5 Miller Avenue, Redcliffe",273500
"5 Millfarm Close, Padbury",593000
"5 Millgate Road, Balga",380000
"5 Millgrove Avenue, Cooloongup",275000
"5 Milverton Loop, Leda",360000
"5 Miramare Boulevard, Currambine",565000
"5 Mirbelia Street, Hammond Park",551250
"5 Mirria Way, Mount Nasura",380000
"5 Mirror Lane, Ascot",770000
"5 Mitchell Street, Wooroloo",440000
"5 Mitra Loop, Bennett Springs",425000
"5 Mofflin Street, Samson",640000
"5 Moldern Place, Huntingdale",395000
"5 Monarch Way, Wattle Grove",490000
"5 Monstera Court, Alexander Heights",430000
"5 Montana Crescent, Dayton",455000
"5 Montego Close, Safety Bay",415000
"5 Monticello Meander, Landsdale",828000
"5 Moorhead Way, Koondoola",395000
"5 Morelia Crescent, Harrisdale",533000
"5 Moresby Close, Bibra Lake",620000
"5 Morfontaine Parade, Port Kennedy",430000
"5 Morgan Road, Seville Grove",332000
"5 Mount Park Way, Canning Vale",535000
"5 Mudalla Way, Koongamia",85000
"5 Mudlark Close, Langford",450000
"5 Mundanup Close, Kelmscott",500000
"5 Munja Street, Golden Bay",530000
"5 Musgrove Crescent, Boya",425000
"5 Mustang Drive, Henley Brook",355000
"5 Myaree Way, Duncraig",720000
"5 Nadell Court, Mount Helena",210000
"5 Nairn Road, Bickley",489000
"5 Nambi Way, Harrisdale",400000
"5 Nancy Way, Coogee",735000
"5 Nantellis Road, Martin",465000
"5 Narla Place, Koongamia",170000
"5 Narrabeen Place, Kallaroo",985000
"5 Narrier Close, South Guildford",498000
"5 Narwood Place, Midvale",340000
"5 Nash Street, Daglish",660000
"5 Nathaniel Way, Orelia",392000
"5 Natica Place, Mullaloo",560000
"5 Nawa Rise, Coogee",770000
"5 Neale Place, Cooloongup",230000
"5 Nealie Close, Mirrabooka",158000
"5 Newbold Street, White Gum Valley",675000
"5 Ninda Road, Shoalwater",355000
"5 Ninth Road, Brookdale",360000
"5 Nocturne Rise, Bullsbrook",400000
"5 Noel Street, Helena Valley",400000
"5 Noonan Road, Caversham",500000
"5 Northampton Street, East Victoria Park",661000
"5 Nowranie Place, Hillman",305000
"5 Nutley Street, Maddington",450000
"5 Oldham Street, Hillarys",880000
"5 Ommanney Street, Hamilton Hill",745000
"5 Onyx Road, Mount Richon",473500
"5 Orchid Pass, Thornlie",570000
"5 Orient Street, South Fremantle",1150000
"5 Orient Way, Bertram",430000
"5 Oriole Gardens, Bennett Springs",445000
"5 Orono Alley, Wellard",375000
"5 Orrong Place, Kewdale",465000
"5 Osprey Drive, Yangebup",415000
"5 Osprey Grove, Edgewater",630000
"5 Ostling Avenue, Bertram",336000
"5 Otunic Way, Madeley",471614
"5 Otway Place, Shoalwater",240000
"5 Otway Street, Swanbourne",2087500
"5 Owen Place, Hamersley",654000
"5 Owen Road, Parkerville",280000
"5 Paddington Court, Bibra Lake",510000
"5 Palmerose Court, North Lake",550000
"5 Paperheath Parade, Churchlands",1300000
"5 Papillon Road, Success",540000
"5 Parakeela Grove, Maddington",340000
"5 Park Lane, Alexander Heights",431000
"5 Park View Green, Churchlands",1185000
"5 Parkview Gardens, Helena Valley",600000
"5 Pascoe Retreat, Merriwa",395000
"5 Patang Vista, Iluka",920000
"5 Patenier Street, Ashby",485000
"5 Patonga Road, City Beach",1425000
"5 Paul Way, Orelia",270000
"5 Peake Way, Medina",198500
"5 Pearce Street, Quinns Rocks",525000
"5 Pearl Court, Maida Vale",490000
"5 Pedalstone Drive, Southern River",670000
"5 Pennell Street, Chidlow",402500
"5 Pennine Pass, Merriwa",295000
"5 Percheron Entrance, Stratton",382000
"5 Peridot Parkway, Byford",360000
"5 Perissa Road, Iluka",1000000
"5 Perren Place, East Cannington",425000
"5 Pexton Drive, South Guildford",650000
"5 Piesse Way, Helena Valley",450000
"5 Pilbara Crescent, Jane Brook",400000
"5 Pinaster Street, Menora",822000
"5 Pine Street, Menora",1800000
"5 Pipit Lane, Joondalup",605000
"5 Plane Court, Beldon",485000
"5 Platte Way, Beechboro",399000
"5 Plume Court, Lesmurdie",500000
"5 Porter Street, Gwelup",467500
"5 Portland Mews, Bennett Springs",425000
"5 Portland Way, Ridgewood",485000
"5 Portofino Turn, Ellenbrook",280000
"5 Portrush Way, Mindarie",940000
"5 Portsea Gardens, Jandakot",570000
"5 Portsea Rise, Mosman Park",1500000
"5 Prichard Road, Greenmount",460000
"5 Pricklybark Street, Harrisdale",530000
"5 Princeville Tor, Connolly",1070000
"5 Privet Pass, Bennett Springs",475000
"5 Prunus Place, Helena Valley",725000
"5 Pulford Close, Huntingdale",510000
"5 Pulo Road, Brentwood",2000000
"5 Pyrite Court, Forrestfield",447000
"5 Quebec Road, Woodbridge",585000
"5 Raby Court, Cooloongup",240000
"5 Radiance Link, Atwell",472000
"5 Radici Link, Sinagra",460000
"5 Ramsay Close, Noranda",510000
"5 Range Way, Bertram",348000
"5 Ranger Trail, Edgewater",530000
"5 Read Avenue, Mosman Park",1362500
"5 Redgate Court, Kiara",459000
"5 Redmond Road, Hamilton Hill",470000
"5 Reed Close, Thornlie",420000
"5 Reeves Place, Swan View",438000
"5 Renou Way, Bateman",723000
"5 Rhone Place, Beechboro",397000
"5 Rhyder Court, Murdoch",501000
"5 Rhyl Close, Warnbro",325000
"5 Rickett Street, Haynes",185000
"5 Ridley Street, Aveley",519000
"5 Rigoll Court, Mundijong",420000
"5 Ringrose Heights, Landsdale",455000
"5 Ritter Approach, Piara Waters",485000
"5 River Fig Place, Alexander Heights",410000
"5 Riverina Drive, Ellenbrook",330000
"5 Riviera Court, Connolly",710000
"5 Robbins Place, Winthrop",910000
"5 Robertson Place, Bibra Lake",600000
"5 Robin Street, Menora",1030000
"5 Rocklands Loop, Carramar",430150
"5 Rolland Court, Leeming",748000
"5 Rosemary Avenue, Darch",575000
"5 Rosher Road, Lockridge",395000
"5 Roudnice Lane, Champion Lakes",195000
"5 Rubens Bend, Ashby",500000
"5 Rudge Place, Lockridge",320000
"5 Rum Link, Byford",395000
"5 Rushmore Loop, Baldivis",537000
"5 Ruskin Way, Southern River",650000
"5 Ryan Court, Midland",285000
"5 Ryde Lane, High Wycombe",415000
"5 Salata Place, Duncraig",620000
"5 Saligna Bend, Wattle Grove",500000
"5 Salina Way, Yangebup",510000
"5 San Remo Vista, Ellenbrook",420000
"5 Sandpiper Loop, Yangebup",470000
"5 Sandrigo Way, Stirling",955000
"5 Sanford Court, Lockridge",340000
"5 Sanguine Way, Atwell",599000
"5 Sapling Way, Hocking",460000
"5 Sarda Lane, Jindalee",570000
"5 Sauvignon Avenue, The Vines",505000
"5 Sayer Street, Swanbourne",2225000
"5 Scamills Road, Pearsall",453000
"5 Scarcliffe Way, Carine",650000
"5 Schacht Court, Myaree",710000
"5 Schonell Way, Piara Waters",467000
"5 Seacrest Street, Safety Bay",480000
"5 Seahorse Rise, Ballajura",367500
"5 Seaview Drive, Singleton",420000
"5 Sedge Place, Duncraig",755000
"5 Senegal Grove, Warnbro",340000
"5 Senior Court, Mundijong",530000
"5 Serrata Crescent, Ferndale",425000
"5 Seton Lane, Kinross",465000
"5 Seurat Loop, Ashby",410000
"5 Shaftesbury Way, Wellard",440000
"5 Shanklin Court, Wellard",385000
"5 Shasta Road, Lesmurdie",721000
"5 Sheoak Close, Beechboro",535000
"5 Sheriff Circuit, Wattle Grove",558000
"5 Sherlock Rise, Carramar",470000
"5 Shetland Drive, Henley Brook",530000
"5 Silich Court, Mundijong",395000
"5 Silvergum Close, Stirling",508000
"5 Simla Place, Caversham",412000
